application_id,customer_id,region,loan_amount,loan_term_months,scoring_score,scoring_risk_level,document_type,document_status,decision_status,submitted_at
loan_0002362,cust_047562,DE-HH,48358,18,564,low,income_statement,pending,approved,2025-05-27T21:32:53Z
loan_0002362,cust_047562,DE-HH,48358,18,564,low,employment_contract,verified,approved,2025-05-27T21:32:53Z
loan_0002363,cust_008528,DE-HE,42740,30,756,low,employment_contract,pending,manual_review,2025-05-24T20:56:47Z
loan_0002363,cust_008528,DE-HE,42740,30,756,low,passport,rejected,manual_review,2025-05-24T20:56:47Z
loan_0002364,cust_011000,DE-SN,39732,6,618,high,employment_contract,verified,rejected,2025-05-07T05:26:21Z
loan_0002364,cust_011000,DE-SN,39732,6,618,high,income_statement,rejected,rejected,2025-05-07T05:26:21Z
loan_0002365,cust_085371,DE-HE,45710,42,393,medium,income_statement,verified,manual_review,2025-05-08T00:55:32Z
loan_0002365,cust_085371,DE-HE,45710,42,393,medium,employment_contract,pending,manual_review,2025-05-08T00:55:32Z
loan_0002366,cust_065117,DE-RP,54866,12,593,medium,utility_bill,pending,rejected,2025-05-14T01:09:06Z
loan_0002366,cust_065117,DE-RP,54866,12,593,medium,passport,verified,rejected,2025-05-14T01:09:06Z
loan_0002367,cust_037148,DE-NW,32205,60,742,high,utility_bill,verified,approved,2025-05-04T07:53:18Z
loan_0002367,cust_037148,DE-NW,32205,60,742,high,employment_contract,verified,approved,2025-05-04T07:53:18Z
loan_0002368,cust_004132,DE-BE,22155,36,459,high,utility_bill,rejected,manual_review,2025-05-28T23:32:39Z
loan_0002368,cust_004132,DE-BE,22155,36,459,high,income_statement,pending,manual_review,2025-05-28T23:32:39Z
loan_0002369,cust_064668,DE-NW,48929,42,368,low,passport,verified,rejected,2025-05-30T11:43:48Z
loan_0002369,cust_064668,DE-NW,48929,42,368,low,utility_bill,pending,rejected,2025-05-30T11:43:48Z
loan_0002370,cust_029958,DE-HH,25537,36,602,low,employment_contract,verified,approved,2025-05-05T21:35:47Z
loan_0002370,cust_029958,DE-HH,25537,36,602,low,utility_bill,pending,approved,2025-05-05T21:35:47Z
loan_0002371,cust_098430,DE-RP,47654,54,815,medium,income_statement,rejected,manual_review,2025-05-30T03:04:22Z
loan_0002371,cust_098430,DE-RP,47654,54,815,medium,employment_contract,verified,manual_review,2025-05-30T03:04:22Z
loan_0002372,cust_088023,DE-BY,24091,18,830,medium,employment_contract,rejected,approved,2025-05-30T17:12:24Z
loan_0002372,cust_088023,DE-BY,24091,18,830,medium,passport,rejected,approved,2025-05-30T17:12:24Z
loan_0002373,cust_050057,DE-BY,44108,36,511,medium,utility_bill,rejected,manual_review,2025-05-31T09:33:15Z
loan_0002373,cust_050057,DE-BY,44108,36,511,medium,passport,rejected,manual_review,2025-05-31T09:33:15Z
loan_0002374,cust_053813,DE-HH,72476,48,446,low,utility_bill,verified,rejected,2025-05-12T20:57:39Z
loan_0002374,cust_053813,DE-HH,72476,48,446,low,utility_bill,rejected,rejected,2025-05-12T20:57:39Z
loan_0002375,cust_092117,DE-BE,48635,6,790,medium,income_statement,rejected,rejected,2025-05-09T06:21:17Z
loan_0002375,cust_092117,DE-BE,48635,6,790,medium,income_statement,pending,rejected,2025-05-09T06:21:17Z
loan_0002376,cust_095733,DE-SN,18875,60,529,low,income_statement,pending,manual_review,2025-05-28T21:04:08Z
loan_0002376,cust_095733,DE-SN,18875,60,529,low,income_statement,rejected,manual_review,2025-05-28T21:04:08Z
loan_0002377,cust_020036,DE-BY,13919,36,599,high,income_statement,pending,rejected,2025-05-23T08:06:24Z
loan_0002377,cust_020036,DE-BY,13919,36,599,high,employment_contract,verified,rejected,2025-05-23T08:06:24Z
loan_0002378,cust_093941,DE-SN,47761,60,579,medium,income_statement,rejected,rejected,2025-05-02T03:15:45Z
loan_0002378,cust_093941,DE-SN,47761,60,579,medium,passport,pending,rejected,2025-05-02T03:15:45Z
loan_0002379,cust_098553,DE-RP,6061,12,495,high,passport,pending,approved,2025-05-04T17:15:18Z
loan_0002379,cust_098553,DE-RP,6061,12,495,high,passport,pending,approved,2025-05-04T17:15:18Z
loan_0002380,cust_099379,DE-BE,23053,30,350,high,utility_bill,verified,rejected,2025-05-03T21:17:09Z
loan_0002380,cust_099379,DE-BE,23053,30,350,high,income_statement,verified,rejected,2025-05-03T21:17:09Z
loan_0002381,cust_003284,DE-BW,22834,60,708,high,utility_bill,pending,manual_review,2025-05-22T16:59:06Z
loan_0002381,cust_003284,DE-BW,22834,60,708,high,utility_bill,rejected,manual_review,2025-05-22T16:59:06Z
loan_0002382,cust_035170,DE-NW,26098,36,817,low,passport,verified,manual_review,2025-05-24T08:49:30Z
loan_0002382,cust_035170,DE-NW,26098,36,817,low,income_statement,rejected,manual_review,2025-05-24T08:49:30Z
loan_0002383,cust_061784,DE-BW,93609,24,835,high,passport,pending,approved,2025-05-13T08:35:21Z
loan_0002383,cust_061784,DE-BW,93609,24,835,high,employment_contract,rejected,approved,2025-05-13T08:35:21Z
loan_0002384,cust_080051,DE-BY,15771,48,392,medium,passport,rejected,rejected,2025-05-28T15:24:20Z
loan_0002384,cust_080051,DE-BY,15771,48,392,medium,income_statement,rejected,rejected,2025-05-28T15:24:20Z
loan_0002385,cust_010280,DE-BW,97058,42,770,high,utility_bill,verified,rejected,2025-05-30T02:06:24Z
loan_0002385,cust_010280,DE-BW,97058,42,770,high,income_statement,verified,rejected,2025-05-30T02:06:24Z
loan_0002386,cust_055489,DE-RP,19738,48,643,medium,passport,pending,approved,2025-05-28T08:02:34Z
loan_0002386,cust_055489,DE-RP,19738,48,643,medium,income_statement,rejected,approved,2025-05-28T08:02:34Z
loan_0002387,cust_071164,DE-BW,66942,24,496,high,employment_contract,verified,approved,2025-05-14T11:32:01Z
loan_0002387,cust_071164,DE-BW,66942,24,496,high,passport,rejected,approved,2025-05-14T11:32:01Z
loan_0002388,cust_053161,DE-BE,76474,60,812,medium,passport,verified,approved,2025-05-13T17:26:04Z
loan_0002388,cust_053161,DE-BE,76474,60,812,medium,utility_bill,rejected,approved,2025-05-13T17:26:04Z
loan_0002389,cust_026995,DE-RP,98862,36,339,high,passport,rejected,rejected,2025-05-25T13:56:07Z
loan_0002389,cust_026995,DE-RP,98862,36,339,high,income_statement,verified,rejected,2025-05-25T13:56:07Z
loan_0002390,cust_038446,DE-BW,82687,42,357,low,employment_contract,rejected,manual_review,2025-05-10T17:34:21Z
loan_0002390,cust_038446,DE-BW,82687,42,357,low,passport,rejected,manual_review,2025-05-10T17:34:21Z
loan_0002391,cust_039086,DE-BY,36508,36,300,high,passport,verified,rejected,2025-05-16T21:06:46Z
loan_0002391,cust_039086,DE-BY,36508,36,300,high,passport,pending,rejected,2025-05-16T21:06:46Z
loan_0002392,cust_091313,DE-BW,23680,54,412,high,employment_contract,verified,manual_review,2025-05-25T16:31:57Z
loan_0002392,cust_091313,DE-BW,23680,54,412,high,utility_bill,pending,manual_review,2025-05-25T16:31:57Z
loan_0002393,cust_084194,DE-HH,54589,36,592,low,utility_bill,pending,rejected,2025-05-22T00:13:22Z
loan_0002393,cust_084194,DE-HH,54589,36,592,low,employment_contract,verified,rejected,2025-05-22T00:13:22Z
loan_0002394,cust_087790,DE-HE,63747,30,314,high,utility_bill,rejected,approved,2025-05-05T19:48:16Z
loan_0002394,cust_087790,DE-HE,63747,30,314,high,employment_contract,pending,approved,2025-05-05T19:48:16Z
loan_0002395,cust_072984,DE-HE,74453,54,738,high,utility_bill,verified,approved,2025-05-08T02:23:03Z
loan_0002395,cust_072984,DE-HE,74453,54,738,high,passport,pending,approved,2025-05-08T02:23:03Z
loan_0002396,cust_031492,DE-HH,61049,12,760,medium,utility_bill,verified,manual_review,2025-05-08T07:40:36Z
loan_0002396,cust_031492,DE-HH,61049,12,760,medium,income_statement,rejected,manual_review,2025-05-08T07:40:36Z
loan_0002397,cust_067770,DE-BW,89911,6,761,low,income_statement,rejected,approved,2025-05-28T20:54:48Z
loan_0002397,cust_067770,DE-BW,89911,6,761,low,passport,pending,approved,2025-05-28T20:54:48Z
loan_0002398,cust_089094,DE-BW,19357,12,837,low,employment_contract,verified,approved,2025-05-27T17:21:25Z
loan_0002398,cust_089094,DE-BW,19357,12,837,low,income_statement,rejected,approved,2025-05-27T17:21:25Z
loan_0002399,cust_035752,DE-HE,19088,30,436,medium,income_statement,verified,rejected,2025-05-10T13:20:19Z
loan_0002399,cust_035752,DE-HE,19088,30,436,medium,passport,rejected,rejected,2025-05-10T13:20:19Z
loan_0002400,cust_093786,DE-HE,52410,36,579,medium,income_statement,pending,manual_review,2025-05-15T07:15:33Z
loan_0002400,cust_093786,DE-HE,52410,36,579,medium,employment_contract,pending,manual_review,2025-05-15T07:15:33Z
loan_0002401,cust_090309,DE-HE,44399,42,350,high,utility_bill,rejected,approved,2025-05-15T12:27:44Z
loan_0002401,cust_090309,DE-HE,44399,42,350,high,employment_contract,pending,approved,2025-05-15T12:27:44Z
loan_0002402,cust_038896,DE-HH,17298,6,467,low,income_statement,verified,approved,2025-05-05T14:38:41Z
loan_0002402,cust_038896,DE-HH,17298,6,467,low,utility_bill,pending,approved,2025-05-05T14:38:41Z
loan_0002403,cust_021417,DE-HH,58908,42,781,medium,employment_contract,pending,approved,2025-05-29T15:16:39Z
loan_0002403,cust_021417,DE-HH,58908,42,781,medium,utility_bill,pending,approved,2025-05-29T15:16:39Z
loan_0002404,cust_075943,DE-BE,31938,60,480,low,passport,verified,manual_review,2025-05-08T22:59:32Z
loan_0002404,cust_075943,DE-BE,31938,60,480,low,income_statement,pending,manual_review,2025-05-08T22:59:32Z
loan_0002405,cust_077159,DE-BY,60081,54,536,medium,income_statement,rejected,manual_review,2025-05-03T18:37:19Z
loan_0002405,cust_077159,DE-BY,60081,54,536,medium,passport,pending,manual_review,2025-05-03T18:37:19Z
loan_0002406,cust_039851,DE-HE,96357,42,440,high,utility_bill,verified,manual_review,2025-05-23T19:15:25Z
loan_0002406,cust_039851,DE-HE,96357,42,440,high,employment_contract,rejected,manual_review,2025-05-23T19:15:25Z
loan_0002407,cust_079899,DE-BE,37464,6,469,low,utility_bill,rejected,rejected,2025-05-13T03:03:15Z
loan_0002407,cust_079899,DE-BE,37464,6,469,low,income_statement,rejected,rejected,2025-05-13T03:03:15Z
loan_0002408,cust_043402,DE-BE,35428,6,757,medium,passport,rejected,manual_review,2025-05-05T22:57:38Z
loan_0002408,cust_043402,DE-BE,35428,6,757,medium,utility_bill,rejected,manual_review,2025-05-05T22:57:38Z
loan_0002409,cust_032657,DE-BY,34844,60,503,medium,utility_bill,verified,manual_review,2025-05-14T20:34:38Z
loan_0002409,cust_032657,DE-BY,34844,60,503,medium,income_statement,rejected,manual_review,2025-05-14T20:34:38Z
loan_0002410,cust_033387,DE-RP,94640,18,749,low,utility_bill,verified,approved,2025-05-08T05:28:18Z
loan_0002410,cust_033387,DE-RP,94640,18,749,low,passport,pending,approved,2025-05-08T05:28:18Z
loan_0002411,cust_077313,DE-HH,69150,12,333,high,utility_bill,pending,manual_review,2025-05-25T11:30:15Z
loan_0002411,cust_077313,DE-HH,69150,12,333,high,passport,pending,manual_review,2025-05-25T11:30:15Z
loan_0002412,cust_064057,DE-BW,85175,6,513,high,income_statement,pending,approved,2025-05-24T23:49:38Z
loan_0002412,cust_064057,DE-BW,85175,6,513,high,income_statement,pending,approved,2025-05-24T23:49:38Z
loan_0002413,cust_053744,DE-RP,71451,54,376,low,utility_bill,verified,manual_review,2025-05-16T23:29:29Z
loan_0002413,cust_053744,DE-RP,71451,54,376,low,passport,pending,manual_review,2025-05-16T23:29:29Z
loan_0002414,cust_008128,DE-BW,25793,48,754,low,employment_contract,rejected,approved,2025-05-13T02:02:39Z
loan_0002414,cust_008128,DE-BW,25793,48,754,low,passport,rejected,approved,2025-05-13T02:02:39Z
loan_0002415,cust_001027,DE-HE,41916,12,596,medium,utility_bill,verified,manual_review,2025-05-21T06:56:44Z
loan_0002415,cust_001027,DE-HE,41916,12,596,medium,passport,pending,manual_review,2025-05-21T06:56:44Z
loan_0002416,cust_041146,DE-BY,69282,60,374,high,income_statement,rejected,rejected,2025-05-10T04:17:03Z
loan_0002416,cust_041146,DE-BY,69282,60,374,high,employment_contract,verified,rejected,2025-05-10T04:17:03Z
loan_0002417,cust_073403,DE-BE,36953,60,655,high,income_statement,pending,approved,2025-05-17T19:41:23Z
loan_0002417,cust_073403,DE-BE,36953,60,655,high,utility_bill,rejected,approved,2025-05-17T19:41:23Z
loan_0002418,cust_083736,DE-HH,36780,6,545,high,income_statement,pending,approved,2025-05-05T07:03:05Z
loan_0002418,cust_083736,DE-HH,36780,6,545,high,passport,rejected,approved,2025-05-05T07:03:05Z
loan_0002419,cust_031796,DE-NW,37170,42,847,high,income_statement,verified,rejected,2025-05-09T20:24:18Z
loan_0002419,cust_031796,DE-NW,37170,42,847,high,passport,rejected,rejected,2025-05-09T20:24:18Z
loan_0002420,cust_073696,DE-NW,51400,36,492,high,passport,verified,rejected,2025-05-14T01:18:33Z
loan_0002420,cust_073696,DE-NW,51400,36,492,high,passport,verified,rejected,2025-05-14T01:18:33Z
loan_0002421,cust_071945,DE-SN,54026,48,311,high,employment_contract,pending,approved,2025-05-16T09:22:02Z
loan_0002421,cust_071945,DE-SN,54026,48,311,high,income_statement,verified,approved,2025-05-16T09:22:02Z
loan_0002422,cust_063685,DE-BE,52143,36,611,high,employment_contract,verified,manual_review,2025-05-07T01:05:44Z
loan_0002422,cust_063685,DE-BE,52143,36,611,high,employment_contract,pending,manual_review,2025-05-07T01:05:44Z
loan_0002423,cust_052414,DE-BW,37044,18,393,high,employment_contract,rejected,rejected,2025-05-19T16:25:55Z
loan_0002423,cust_052414,DE-BW,37044,18,393,high,employment_contract,verified,rejected,2025-05-19T16:25:55Z
loan_0002424,cust_003707,DE-RP,79023,24,430,medium,employment_contract,verified,rejected,2025-05-21T00:22:53Z
loan_0002424,cust_003707,DE-RP,79023,24,430,medium,income_statement,rejected,rejected,2025-05-21T00:22:53Z
loan_0002425,cust_088580,DE-BE,83848,30,483,medium,employment_contract,rejected,manual_review,2025-05-09T22:07:06Z
loan_0002425,cust_088580,DE-BE,83848,30,483,medium,income_statement,rejected,manual_review,2025-05-09T22:07:06Z
loan_0002426,cust_079737,DE-HH,87373,12,848,low,income_statement,pending,rejected,2025-05-27T19:12:09Z
loan_0002426,cust_079737,DE-HH,87373,12,848,low,employment_contract,verified,rejected,2025-05-27T19:12:09Z
loan_0002427,cust_014482,DE-SN,21462,54,357,low,utility_bill,pending,manual_review,2025-05-19T17:17:54Z
loan_0002427,cust_014482,DE-SN,21462,54,357,low,passport,rejected,manual_review,2025-05-19T17:17:54Z
loan_0002428,cust_036001,DE-BE,44424,12,753,high,employment_contract,verified,manual_review,2025-05-10T16:29:36Z
loan_0002428,cust_036001,DE-BE,44424,12,753,high,income_statement,rejected,manual_review,2025-05-10T16:29:36Z
loan_0002429,cust_060172,DE-RP,8630,42,559,high,income_statement,verified,approved,2025-05-29T13:24:43Z
loan_0002429,cust_060172,DE-RP,8630,42,559,high,employment_contract,pending,approved,2025-05-29T13:24:43Z
loan_0002430,cust_007502,DE-HH,92057,48,345,high,employment_contract,pending,manual_review,2025-05-17T06:32:12Z
loan_0002430,cust_007502,DE-HH,92057,48,345,high,passport,pending,manual_review,2025-05-17T06:32:12Z
loan_0002431,cust_031147,DE-NW,92808,6,427,medium,utility_bill,verified,approved,2025-05-11T15:44:05Z
loan_0002431,cust_031147,DE-NW,92808,6,427,medium,utility_bill,pending,approved,2025-05-11T15:44:05Z
loan_0002432,cust_061899,DE-BE,78585,42,444,medium,income_statement,pending,rejected,2025-05-01T14:57:46Z
loan_0002432,cust_061899,DE-BE,78585,42,444,medium,employment_contract,pending,rejected,2025-05-01T14:57:46Z
loan_0002433,cust_082022,DE-HE,91975,30,773,medium,employment_contract,verified,manual_review,2025-05-13T12:23:12Z
loan_0002433,cust_082022,DE-HE,91975,30,773,medium,utility_bill,pending,manual_review,2025-05-13T12:23:12Z
loan_0002434,cust_084802,DE-HH,42962,18,688,medium,passport,verified,approved,2025-05-30T18:25:36Z
loan_0002434,cust_084802,DE-HH,42962,18,688,medium,income_statement,verified,approved,2025-05-30T18:25:36Z
loan_0002435,cust_018763,DE-BW,44469,12,555,high,passport,pending,rejected,2025-05-25T17:33:26Z
loan_0002435,cust_018763,DE-BW,44469,12,555,high,passport,pending,rejected,2025-05-25T17:33:26Z
loan_0002436,cust_026941,DE-SN,56912,30,354,high,income_statement,rejected,manual_review,2025-05-14T12:23:01Z
loan_0002436,cust_026941,DE-SN,56912,30,354,high,passport,pending,manual_review,2025-05-14T12:23:01Z
loan_0002437,cust_086346,DE-HE,61641,42,543,low,passport,rejected,manual_review,2025-05-02T03:34:16Z
loan_0002437,cust_086346,DE-HE,61641,42,543,low,utility_bill,pending,manual_review,2025-05-02T03:34:16Z
loan_0002438,cust_005938,DE-BY,44275,30,506,high,employment_contract,pending,manual_review,2025-05-11T05:18:06Z
loan_0002438,cust_005938,DE-BY,44275,30,506,high,utility_bill,verified,manual_review,2025-05-11T05:18:06Z
loan_0002439,cust_000824,DE-BE,92392,60,822,medium,income_statement,verified,manual_review,2025-05-20T19:17:05Z
loan_0002439,cust_000824,DE-BE,92392,60,822,medium,income_statement,rejected,manual_review,2025-05-20T19:17:05Z
loan_0002440,cust_089254,DE-BW,93839,48,728,medium,employment_contract,verified,rejected,2025-05-27T15:11:37Z
loan_0002440,cust_089254,DE-BW,93839,48,728,medium,utility_bill,verified,rejected,2025-05-27T15:11:37Z
loan_0002441,cust_087615,DE-NW,90410,18,419,medium,passport,verified,rejected,2025-05-08T08:09:38Z
loan_0002441,cust_087615,DE-NW,90410,18,419,medium,income_statement,pending,rejected,2025-05-08T08:09:38Z
loan_0002442,cust_040944,DE-BW,44756,24,355,low,passport,verified,manual_review,2025-05-07T16:49:21Z
loan_0002442,cust_040944,DE-BW,44756,24,355,low,utility_bill,pending,manual_review,2025-05-07T16:49:21Z
loan_0002443,cust_099226,DE-SN,67403,24,534,low,utility_bill,pending,rejected,2025-05-01T22:13:05Z
loan_0002443,cust_099226,DE-SN,67403,24,534,low,income_statement,verified,rejected,2025-05-01T22:13:05Z
loan_0002444,cust_018516,DE-SN,99854,48,418,medium,income_statement,pending,manual_review,2025-05-09T14:38:54Z
loan_0002444,cust_018516,DE-SN,99854,48,418,medium,utility_bill,rejected,manual_review,2025-05-09T14:38:54Z
loan_0002445,cust_036225,DE-BE,39819,30,578,medium,employment_contract,verified,manual_review,2025-05-19T19:38:27Z
loan_0002445,cust_036225,DE-BE,39819,30,578,medium,utility_bill,rejected,manual_review,2025-05-19T19:38:27Z
loan_0002446,cust_044595,DE-RP,73701,36,804,high,income_statement,verified,manual_review,2025-05-27T02:22:15Z
loan_0002446,cust_044595,DE-RP,73701,36,804,high,employment_contract,verified,manual_review,2025-05-27T02:22:15Z
loan_0002447,cust_033843,DE-NW,63414,42,774,medium,income_statement,pending,approved,2025-05-19T02:55:06Z
loan_0002447,cust_033843,DE-NW,63414,42,774,medium,income_statement,verified,approved,2025-05-19T02:55:06Z
loan_0002448,cust_074482,DE-HE,77812,12,536,low,utility_bill,verified,rejected,2025-05-14T02:14:02Z
loan_0002448,cust_074482,DE-HE,77812,12,536,low,utility_bill,rejected,rejected,2025-05-14T02:14:02Z
loan_0002449,cust_064632,DE-BW,61113,30,822,high,employment_contract,pending,rejected,2025-05-10T21:29:48Z
loan_0002449,cust_064632,DE-BW,61113,30,822,high,utility_bill,verified,rejected,2025-05-10T21:29:48Z
loan_0002450,cust_015624,DE-HH,59497,30,736,medium,employment_contract,rejected,approved,2025-05-20T17:29:26Z
loan_0002450,cust_015624,DE-HH,59497,30,736,medium,income_statement,pending,approved,2025-05-20T17:29:26Z
loan_0002451,cust_058006,DE-RP,45928,36,812,medium,passport,rejected,approved,2025-05-10T20:15:49Z
loan_0002451,cust_058006,DE-RP,45928,36,812,medium,utility_bill,rejected,approved,2025-05-10T20:15:49Z
loan_0002452,cust_026100,DE-SN,32416,30,366,medium,income_statement,verified,approved,2025-05-06T12:39:09Z
loan_0002452,cust_026100,DE-SN,32416,30,366,medium,employment_contract,rejected,approved,2025-05-06T12:39:09Z
loan_0002453,cust_012963,DE-HE,58974,6,316,high,utility_bill,verified,rejected,2025-05-15T08:39:44Z
loan_0002453,cust_012963,DE-HE,58974,6,316,high,passport,pending,rejected,2025-05-15T08:39:44Z
loan_0002454,cust_053047,DE-BW,51230,24,391,high,employment_contract,pending,manual_review,2025-05-27T16:23:45Z
loan_0002454,cust_053047,DE-BW,51230,24,391,high,utility_bill,pending,manual_review,2025-05-27T16:23:45Z
loan_0002455,cust_025767,DE-RP,67368,42,732,high,utility_bill,verified,approved,2025-05-06T04:27:02Z
loan_0002455,cust_025767,DE-RP,67368,42,732,high,employment_contract,rejected,approved,2025-05-06T04:27:02Z
loan_0002456,cust_046215,DE-HH,51958,6,689,low,utility_bill,rejected,manual_review,2025-05-20T08:34:32Z
loan_0002456,cust_046215,DE-HH,51958,6,689,low,income_statement,verified,manual_review,2025-05-20T08:34:32Z
loan_0002457,cust_023278,DE-NW,21830,42,821,high,passport,pending,approved,2025-05-16T08:29:22Z
loan_0002457,cust_023278,DE-NW,21830,42,821,high,income_statement,verified,approved,2025-05-16T08:29:22Z
loan_0002458,cust_071203,DE-RP,75341,54,477,high,employment_contract,verified,approved,2025-05-23T23:23:43Z
loan_0002458,cust_071203,DE-RP,75341,54,477,high,utility_bill,rejected,approved,2025-05-23T23:23:43Z
loan_0002459,cust_032253,DE-HE,44921,18,712,high,income_statement,rejected,manual_review,2025-05-27T23:53:37Z
loan_0002459,cust_032253,DE-HE,44921,18,712,high,employment_contract,rejected,manual_review,2025-05-27T23:53:37Z
loan_0002460,cust_077218,DE-HE,76489,36,380,low,employment_contract,pending,rejected,2025-05-16T09:45:12Z
loan_0002460,cust_077218,DE-HE,76489,36,380,low,utility_bill,verified,rejected,2025-05-16T09:45:12Z
loan_0002461,cust_082202,DE-HE,20065,6,665,low,income_statement,rejected,rejected,2025-05-03T16:24:37Z
loan_0002461,cust_082202,DE-HE,20065,6,665,low,passport,pending,rejected,2025-05-03T16:24:37Z
loan_0002462,cust_030864,DE-HH,8864,42,549,low,utility_bill,pending,manual_review,2025-05-28T17:24:12Z
loan_0002462,cust_030864,DE-HH,8864,42,549,low,employment_contract,pending,manual_review,2025-05-28T17:24:12Z
loan_0002463,cust_084846,DE-BE,31244,30,532,medium,passport,verified,rejected,2025-05-14T09:32:26Z
loan_0002463,cust_084846,DE-BE,31244,30,532,medium,income_statement,verified,rejected,2025-05-14T09:32:26Z
loan_0002464,cust_064435,DE-NW,39977,12,745,high,utility_bill,rejected,approved,2025-05-16T14:33:15Z
loan_0002464,cust_064435,DE-NW,39977,12,745,high,utility_bill,pending,approved,2025-05-16T14:33:15Z
loan_0002465,cust_096866,DE-NW,30015,42,362,low,utility_bill,verified,approved,2025-05-23T12:03:43Z
loan_0002465,cust_096866,DE-NW,30015,42,362,low,utility_bill,verified,approved,2025-05-23T12:03:43Z
loan_0002466,cust_085163,DE-HE,79836,30,423,medium,employment_contract,pending,rejected,2025-05-08T00:13:14Z
loan_0002466,cust_085163,DE-HE,79836,30,423,medium,employment_contract,verified,rejected,2025-05-08T00:13:14Z
loan_0002467,cust_078924,DE-BY,84604,42,666,low,utility_bill,pending,manual_review,2025-05-23T07:01:43Z
loan_0002467,cust_078924,DE-BY,84604,42,666,low,employment_contract,rejected,manual_review,2025-05-23T07:01:43Z
loan_0002468,cust_068888,DE-BY,53311,30,325,high,employment_contract,verified,rejected,2025-05-30T16:33:01Z
loan_0002468,cust_068888,DE-BY,53311,30,325,high,passport,rejected,rejected,2025-05-30T16:33:01Z
loan_0002469,cust_011163,DE-BW,78797,6,778,low,employment_contract,pending,approved,2025-05-28T20:54:19Z
loan_0002469,cust_011163,DE-BW,78797,6,778,low,income_statement,verified,approved,2025-05-28T20:54:19Z
loan_0002470,cust_092992,DE-NW,29149,60,816,medium,passport,pending,approved,2025-05-14T15:42:49Z
loan_0002470,cust_092992,DE-NW,29149,60,816,medium,employment_contract,verified,approved,2025-05-14T15:42:49Z
loan_0002471,cust_099091,DE-BY,20203,60,574,medium,utility_bill,pending,rejected,2025-05-01T12:35:48Z
loan_0002471,cust_099091,DE-BY,20203,60,574,medium,utility_bill,pending,rejected,2025-05-01T12:35:48Z
loan_0002472,cust_083162,DE-BW,59415,54,351,high,income_statement,pending,rejected,2025-05-09T13:16:54Z
loan_0002472,cust_083162,DE-BW,59415,54,351,high,employment_contract,rejected,rejected,2025-05-09T13:16:54Z
loan_0002473,cust_095204,DE-HH,21831,30,532,medium,employment_contract,rejected,rejected,2025-05-02T08:39:08Z
loan_0002473,cust_095204,DE-HH,21831,30,532,medium,utility_bill,rejected,rejected,2025-05-02T08:39:08Z
loan_0002474,cust_039094,DE-RP,82376,42,316,medium,income_statement,pending,manual_review,2025-05-17T04:20:31Z
loan_0002474,cust_039094,DE-RP,82376,42,316,medium,utility_bill,rejected,manual_review,2025-05-17T04:20:31Z
loan_0002475,cust_002522,DE-HH,79543,24,350,medium,utility_bill,verified,approved,2025-05-09T13:27:55Z
loan_0002475,cust_002522,DE-HH,79543,24,350,medium,income_statement,pending,approved,2025-05-09T13:27:55Z
loan_0002476,cust_034587,DE-BE,38409,54,393,low,income_statement,verified,rejected,2025-05-30T09:18:54Z
loan_0002476,cust_034587,DE-BE,38409,54,393,low,utility_bill,verified,rejected,2025-05-30T09:18:54Z
loan_0002477,cust_065561,DE-NW,60409,6,754,medium,income_statement,verified,rejected,2025-05-22T15:11:35Z
loan_0002477,cust_065561,DE-NW,60409,6,754,medium,passport,rejected,rejected,2025-05-22T15:11:35Z
loan_0002478,cust_059260,DE-BE,51900,24,423,low,passport,rejected,approved,2025-05-14T06:26:16Z
loan_0002478,cust_059260,DE-BE,51900,24,423,low,employment_contract,rejected,approved,2025-05-14T06:26:16Z
loan_0002479,cust_065792,DE-HH,27896,48,501,low,employment_contract,rejected,rejected,2025-05-13T02:06:31Z
loan_0002479,cust_065792,DE-HH,27896,48,501,low,utility_bill,pending,rejected,2025-05-13T02:06:31Z
loan_0002480,cust_018533,DE-SN,8832,36,624,medium,passport,pending,manual_review,2025-05-04T20:55:34Z
loan_0002480,cust_018533,DE-SN,8832,36,624,medium,income_statement,verified,manual_review,2025-05-04T20:55:34Z
loan_0002481,cust_027742,DE-BE,12951,42,638,medium,passport,verified,manual_review,2025-05-10T03:13:12Z
loan_0002481,cust_027742,DE-BE,12951,42,638,medium,passport,rejected,manual_review,2025-05-10T03:13:12Z
loan_0002482,cust_010674,DE-BW,93945,18,528,medium,passport,pending,approved,2025-05-04T10:57:25Z
loan_0002482,cust_010674,DE-BW,93945,18,528,medium,passport,pending,approved,2025-05-04T10:57:25Z
loan_0002483,cust_023187,DE-HE,51709,30,814,low,utility_bill,rejected,approved,2025-05-25T20:51:54Z
loan_0002483,cust_023187,DE-HE,51709,30,814,low,income_statement,pending,approved,2025-05-25T20:51:54Z
loan_0002484,cust_017521,DE-HH,56051,18,357,medium,passport,verified,manual_review,2025-05-16T22:48:12Z
loan_0002484,cust_017521,DE-HH,56051,18,357,medium,employment_contract,rejected,manual_review,2025-05-16T22:48:12Z
loan_0002485,cust_040283,DE-NW,22466,12,716,medium,utility_bill,verified,manual_review,2025-05-14T03:28:28Z
loan_0002485,cust_040283,DE-NW,22466,12,716,medium,employment_contract,verified,manual_review,2025-05-14T03:28:28Z
loan_0002486,cust_022840,DE-HH,9265,18,804,low,passport,verified,approved,2025-05-01T20:39:24Z
loan_0002486,cust_022840,DE-HH,9265,18,804,low,employment_contract,rejected,approved,2025-05-01T20:39:24Z
