application_id,customer_id,region,loan_amount,loan_term_months,scoring_score,scoring_risk_level,document_type,document_status,decision_status,submitted_at
loan_0064969,cust_058614,DE-BE,97846,48,753,high,employment_contract,rejected,approved,2025-05-28T15:41:28Z
loan_0025523,cust_081251,DE-RP,31283,54,725,low,income_statement,verified,rejected,2025-05-08T07:39:53Z
loan_0025523,cust_081251,DE-RP,31283,54,725,low,employment_contract,rejected,rejected,2025-05-08T07:39:53Z
loan_0064970,cust_028040,DE-BY,46329,42,455,high,utility_bill,verified,rejected,2025-05-18T05:16:22Z
loan_0064970,cust_028040,DE-BY,46329,42,455,high,passport,rejected,rejected,2025-05-18T05:16:22Z
loan_0025524,cust_049481,DE-SN,18607,54,365,medium,employment_contract,pending,manual_review,2025-05-29T18:44:09Z
loan_0025524,cust_049481,DE-SN,18607,54,365,medium,employment_contract,pending,manual_review,2025-05-29T18:44:09Z
loan_0064971,cust_079306,DE-BE,40083,60,622,high,passport,pending,rejected,2025-05-11T23:46:21Z
loan_0064971,cust_079306,DE-BE,40083,60,622,high,employment_contract,verified,rejected,2025-05-11T23:46:21Z
loan_0025525,cust_066951,DE-BY,12214,48,799,low,passport,pending,approved,2025-05-16T14:54:46Z
loan_0025525,cust_066951,DE-BY,12214,48,799,low,passport,verified,approved,2025-05-16T14:54:46Z
loan_0064972,cust_083902,DE-BE,99910,36,687,high,income_statement,verified,approved,2025-05-04T01:24:02Z
loan_0064972,cust_083902,DE-BE,99910,36,687,high,income_statement,verified,approved,2025-05-04T01:24:02Z
loan_0025526,cust_058522,DE-HH,82856,42,649,low,utility_bill,rejected,manual_review,2025-05-24T13:48:43Z
loan_0025526,cust_058522,DE-HH,82856,42,649,low,employment_contract,pending,manual_review,2025-05-24T13:48:43Z
loan_0064973,cust_034560,DE-HH,21832,12,542,high,passport,verified,manual_review,2025-05-30T02:23:49Z
loan_0064973,cust_034560,DE-HH,21832,12,542,high,employment_contract,pending,manual_review,2025-05-30T02:23:49Z
loan_0025527,cust_023057,DE-BE,8849,48,747,medium,utility_bill,rejected,manual_review,2025-05-06T02:44:35Z
loan_0025527,cust_023057,DE-BE,8849,48,747,medium,passport,rejected,manual_review,2025-05-06T02:44:35Z
loan_0064974,cust_011575,DE-RP,41254,12,702,low,income_statement,pending,approved,2025-05-14T22:58:06Z
loan_0064974,cust_011575,DE-RP,41254,12,702,low,income_statement,verified,approved,2025-05-14T22:58:06Z
loan_0025528,cust_023298,DE-BY,89988,18,621,low,employment_contract,pending,rejected,2025-05-31T02:02:40Z
loan_0025528,cust_023298,DE-BY,89988,18,621,low,income_statement,pending,rejected,2025-05-31T02:02:40Z
loan_0064975,cust_065998,DE-BE,84340,6,608,low,passport,pending,rejected,2025-05-08T02:03:02Z
loan_0064975,cust_065998,DE-BE,84340,6,608,low,employment_contract,verified,rejected,2025-05-08T02:03:02Z
loan_0025529,cust_068664,DE-HE,17261,30,525,high,utility_bill,pending,rejected,2025-05-27T09:14:12Z
loan_0025529,cust_068664,DE-HE,17261,30,525,high,employment_contract,pending,rejected,2025-05-27T09:14:12Z
loan_0064976,cust_090056,DE-HH,69281,24,652,medium,employment_contract,pending,approved,2025-05-31T08:08:21Z
loan_0064976,cust_090056,DE-HH,69281,24,652,medium,income_statement,pending,approved,2025-05-31T08:08:21Z
loan_0025530,cust_035657,DE-RP,9415,6,825,medium,passport,verified,rejected,2025-05-18T15:58:02Z
loan_0025530,cust_035657,DE-RP,9415,6,825,medium,passport,pending,rejected,2025-05-18T15:58:02Z
loan_0064977,cust_012230,DE-RP,28658,30,307,low,passport,verified,approved,2025-05-29T01:16:00Z
loan_0064977,cust_012230,DE-RP,28658,30,307,low,income_statement,pending,approved,2025-05-29T01:16:00Z
loan_0025531,cust_018590,DE-RP,57167,36,718,high,income_statement,rejected,rejected,2025-05-29T07:53:08Z
loan_0025531,cust_018590,DE-RP,57167,36,718,high,income_statement,rejected,rejected,2025-05-29T07:53:08Z
loan_0025532,cust_069877,DE-HE,90525,24,803,high,utility_bill,verified,rejected,2025-05-09T20:17:44Z
loan_0025532,cust_069877,DE-HE,90525,24,803,high,utility_bill,rejected,rejected,2025-05-09T20:17:44Z
loan_0064978,cust_029162,DE-HH,81190,42,398,high,passport,pending,approved,2025-05-25T07:32:38Z
loan_0064978,cust_029162,DE-HH,81190,42,398,high,employment_contract,verified,approved,2025-05-25T07:32:38Z
loan_0025533,cust_099681,DE-BY,21411,48,582,medium,employment_contract,verified,rejected,2025-05-28T00:56:50Z
loan_0025533,cust_099681,DE-BY,21411,48,582,medium,utility_bill,pending,rejected,2025-05-28T00:56:50Z
loan_0064979,cust_023509,DE-HE,26141,36,482,high,utility_bill,verified,approved,2025-05-13T20:22:40Z
loan_0064979,cust_023509,DE-HE,26141,36,482,high,passport,pending,approved,2025-05-13T20:22:40Z
loan_0064980,cust_058598,DE-HH,91371,48,647,low,utility_bill,rejected,rejected,2025-05-21T02:16:51Z
loan_0064980,cust_058598,DE-HH,91371,48,647,low,passport,pending,rejected,2025-05-21T02:16:51Z
loan_0025534,cust_027357,DE-RP,34706,30,311,high,income_statement,rejected,rejected,2025-05-25T02:07:56Z
loan_0025534,cust_027357,DE-RP,34706,30,311,high,income_statement,verified,rejected,2025-05-25T02:07:56Z
loan_0025535,cust_040811,DE-HE,21416,42,466,medium,employment_contract,verified,approved,2025-05-23T12:34:41Z
loan_0025535,cust_040811,DE-HE,21416,42,466,medium,utility_bill,verified,approved,2025-05-23T12:34:41Z
loan_0064981,cust_000757,DE-BY,48765,48,632,low,passport,pending,manual_review,2025-05-09T06:14:26Z
loan_0064981,cust_000757,DE-BY,48765,48,632,low,income_statement,rejected,manual_review,2025-05-09T06:14:26Z
loan_0025536,cust_097152,DE-HE,55386,54,590,high,employment_contract,rejected,rejected,2025-05-15T10:41:49Z
loan_0025536,cust_097152,DE-HE,55386,54,590,high,utility_bill,rejected,rejected,2025-05-15T10:41:49Z
loan_0064982,cust_000823,DE-HE,10255,60,574,medium,employment_contract,verified,rejected,2025-05-07T07:41:01Z
loan_0064982,cust_000823,DE-HE,10255,60,574,medium,passport,rejected,rejected,2025-05-07T07:41:01Z
loan_0025537,cust_022334,DE-HH,76914,48,412,medium,passport,pending,approved,2025-05-16T06:58:19Z
loan_0025537,cust_022334,DE-HH,76914,48,412,medium,passport,rejected,approved,2025-05-16T06:58:19Z
loan_0064983,cust_032672,DE-SN,6695,36,463,medium,passport,verified,approved,2025-05-10T07:41:46Z
loan_0064983,cust_032672,DE-SN,6695,36,463,medium,income_statement,verified,approved,2025-05-10T07:41:46Z
loan_0025538,cust_088678,DE-BE,89755,36,797,medium,passport,pending,approved,2025-05-24T10:40:08Z
loan_0025538,cust_088678,DE-BE,89755,36,797,medium,employment_contract,pending,approved,2025-05-24T10:40:08Z
loan_0064984,cust_018060,DE-HE,12120,48,565,medium,utility_bill,pending,manual_review,2025-05-25T23:16:56Z
loan_0064984,cust_018060,DE-HE,12120,48,565,medium,passport,verified,manual_review,2025-05-25T23:16:56Z
loan_0025539,cust_036164,DE-RP,59953,30,684,medium,passport,pending,rejected,2025-05-10T01:06:39Z
loan_0025539,cust_036164,DE-RP,59953,30,684,medium,income_statement,verified,rejected,2025-05-10T01:06:39Z
loan_0064985,cust_022622,DE-SN,10384,6,816,low,employment_contract,pending,rejected,2025-05-05T23:54:09Z
loan_0064985,cust_022622,DE-SN,10384,6,816,low,income_statement,verified,rejected,2025-05-05T23:54:09Z
loan_0064986,cust_005504,DE-BE,82289,30,498,low,income_statement,rejected,rejected,2025-05-25T01:20:17Z
loan_0064986,cust_005504,DE-BE,82289,30,498,low,utility_bill,pending,rejected,2025-05-25T01:20:17Z
loan_0025540,cust_027957,DE-HE,79899,54,601,low,employment_contract,verified,manual_review,2025-05-09T03:40:15Z
loan_0025540,cust_027957,DE-HE,79899,54,601,low,income_statement,verified,manual_review,2025-05-09T03:40:15Z
loan_0064987,cust_000703,DE-RP,43870,30,831,medium,utility_bill,pending,manual_review,2025-05-19T09:23:07Z
loan_0064987,cust_000703,DE-RP,43870,30,831,medium,income_statement,pending,manual_review,2025-05-19T09:23:07Z
loan_0025541,cust_094007,DE-SN,15610,24,435,low,income_statement,pending,approved,2025-05-20T14:34:30Z
loan_0025541,cust_094007,DE-SN,15610,24,435,low,employment_contract,verified,approved,2025-05-20T14:34:30Z
loan_0064988,cust_003693,DE-BE,88288,36,464,medium,income_statement,pending,manual_review,2025-05-28T00:54:24Z
loan_0064988,cust_003693,DE-BE,88288,36,464,medium,utility_bill,verified,manual_review,2025-05-28T00:54:24Z
loan_0025542,cust_002563,DE-HH,74855,12,492,high,passport,verified,rejected,2025-05-16T23:17:27Z
loan_0025542,cust_002563,DE-HH,74855,12,492,high,passport,rejected,rejected,2025-05-16T23:17:27Z
loan_0025543,cust_078619,DE-NW,95243,60,733,high,income_statement,pending,manual_review,2025-05-28T08:02:10Z
loan_0025543,cust_078619,DE-NW,95243,60,733,high,income_statement,pending,manual_review,2025-05-28T08:02:10Z
loan_0064989,cust_021606,DE-SN,28611,36,373,high,employment_contract,rejected,approved,2025-05-02T13:36:24Z
loan_0064989,cust_021606,DE-SN,28611,36,373,high,employment_contract,rejected,approved,2025-05-02T13:36:24Z
loan_0025544,cust_093795,DE-BE,97849,42,404,low,utility_bill,rejected,approved,2025-05-27T08:41:37Z
loan_0025544,cust_093795,DE-BE,97849,42,404,low,passport,pending,approved,2025-05-27T08:41:37Z
loan_0064990,cust_050743,DE-HH,78502,6,671,medium,employment_contract,rejected,rejected,2025-05-18T15:23:05Z
loan_0064990,cust_050743,DE-HH,78502,6,671,medium,employment_contract,verified,rejected,2025-05-18T15:23:05Z
loan_0025545,cust_055243,DE-HE,59771,24,423,medium,income_statement,pending,rejected,2025-05-09T16:40:42Z
loan_0025545,cust_055243,DE-HE,59771,24,423,medium,income_statement,pending,rejected,2025-05-09T16:40:42Z
loan_0064991,cust_060672,DE-HH,19591,36,600,low,employment_contract,rejected,manual_review,2025-05-02T06:35:05Z
loan_0064991,cust_060672,DE-HH,19591,36,600,low,income_statement,rejected,manual_review,2025-05-02T06:35:05Z
loan_0025546,cust_018387,DE-RP,62278,48,574,low,utility_bill,verified,approved,2025-05-12T06:35:13Z
loan_0025546,cust_018387,DE-RP,62278,48,574,low,utility_bill,rejected,approved,2025-05-12T06:35:13Z
loan_0064992,cust_074234,DE-BE,72214,24,677,low,employment_contract,pending,manual_review,2025-05-14T10:09:53Z
loan_0064992,cust_074234,DE-BE,72214,24,677,low,passport,verified,manual_review,2025-05-14T10:09:53Z
loan_0025547,cust_033053,DE-HE,10966,18,816,high,employment_contract,pending,rejected,2025-05-21T16:34:32Z
loan_0025547,cust_033053,DE-HE,10966,18,816,high,passport,pending,rejected,2025-05-21T16:34:32Z
loan_0064993,cust_046605,DE-BY,5097,6,755,medium,passport,pending,rejected,2025-05-03T10:41:16Z
loan_0064993,cust_046605,DE-BY,5097,6,755,medium,employment_contract,rejected,rejected,2025-05-03T10:41:16Z
loan_0025548,cust_095444,DE-RP,41695,24,759,low,employment_contract,pending,manual_review,2025-05-02T19:38:00Z
loan_0025548,cust_095444,DE-RP,41695,24,759,low,employment_contract,verified,manual_review,2025-05-02T19:38:00Z
loan_0064994,cust_008047,DE-NW,67825,60,728,high,utility_bill,rejected,manual_review,2025-05-16T08:27:15Z
loan_0064994,cust_008047,DE-NW,67825,60,728,high,income_statement,rejected,manual_review,2025-05-16T08:27:15Z
loan_0025549,cust_073743,DE-SN,73911,36,718,medium,utility_bill,pending,rejected,2025-05-28T18:27:21Z
loan_0025549,cust_073743,DE-SN,73911,36,718,medium,passport,rejected,rejected,2025-05-28T18:27:21Z
loan_0064995,cust_001995,DE-HE,13983,30,769,medium,income_statement,pending,rejected,2025-05-09T19:40:14Z
loan_0064995,cust_001995,DE-HE,13983,30,769,medium,employment_contract,verified,rejected,2025-05-09T19:40:14Z
loan_0025550,cust_032182,DE-HH,99293,48,616,high,income_statement,verified,approved,2025-05-03T03:23:25Z
loan_0025550,cust_032182,DE-HH,99293,48,616,high,employment_contract,verified,approved,2025-05-03T03:23:25Z
loan_0064996,cust_039217,DE-BY,50194,18,378,medium,income_statement,rejected,manual_review,2025-05-08T17:05:30Z
loan_0064996,cust_039217,DE-BY,50194,18,378,medium,employment_contract,verified,manual_review,2025-05-08T17:05:30Z
loan_0025551,cust_003566,DE-NW,13124,54,764,medium,income_statement,pending,manual_review,2025-05-07T16:04:47Z
loan_0025551,cust_003566,DE-NW,13124,54,764,medium,passport,pending,manual_review,2025-05-07T16:04:47Z
loan_0064997,cust_004213,DE-BW,48205,48,710,low,utility_bill,pending,rejected,2025-05-04T11:20:33Z
loan_0064997,cust_004213,DE-BW,48205,48,710,low,utility_bill,pending,rejected,2025-05-04T11:20:33Z
loan_0025552,cust_049657,DE-BE,23337,36,389,low,income_statement,rejected,manual_review,2025-05-11T21:25:36Z
loan_0025552,cust_049657,DE-BE,23337,36,389,low,income_statement,rejected,manual_review,2025-05-11T21:25:36Z
loan_0064998,cust_078559,DE-BW,78387,60,549,high,income_statement,verified,manual_review,2025-05-25T06:17:10Z
loan_0064998,cust_078559,DE-BW,78387,60,549,high,employment_contract,rejected,manual_review,2025-05-25T06:17:10Z
loan_0025553,cust_053699,DE-BY,24311,48,684,low,employment_contract,rejected,manual_review,2025-05-22T18:55:08Z
loan_0025553,cust_053699,DE-BY,24311,48,684,low,utility_bill,pending,manual_review,2025-05-22T18:55:08Z
loan_0064999,cust_005358,DE-HH,55775,18,456,low,passport,rejected,approved,2025-05-22T01:26:46Z
loan_0064999,cust_005358,DE-HH,55775,18,456,low,passport,pending,approved,2025-05-22T01:26:46Z
loan_0025554,cust_099282,DE-BW,94733,42,726,medium,income_statement,rejected,rejected,2025-05-19T14:52:26Z
loan_0025554,cust_099282,DE-BW,94733,42,726,medium,employment_contract,verified,rejected,2025-05-19T14:52:26Z
loan_0065000,cust_022629,DE-SN,48176,54,524,low,employment_contract,verified,rejected,2025-05-29T07:03:14Z
loan_0065000,cust_022629,DE-SN,48176,54,524,low,income_statement,verified,rejected,2025-05-29T07:03:14Z
loan_0025555,cust_093484,DE-NW,48029,24,535,low,passport,pending,rejected,2025-05-30T04:03:25Z
loan_0025555,cust_093484,DE-NW,48029,24,535,low,employment_contract,verified,rejected,2025-05-30T04:03:25Z
loan_0065001,cust_058620,DE-BE,39529,30,809,low,utility_bill,verified,approved,2025-05-25T02:11:57Z
loan_0065001,cust_058620,DE-BE,39529,30,809,low,employment_contract,rejected,approved,2025-05-25T02:11:57Z
loan_0025556,cust_020059,DE-BY,8392,42,301,high,income_statement,rejected,rejected,2025-05-11T13:44:25Z
loan_0025556,cust_020059,DE-BY,8392,42,301,high,income_statement,pending,rejected,2025-05-11T13:44:25Z
loan_0065002,cust_007143,DE-HE,59377,48,623,low,passport,rejected,manual_review,2025-05-13T00:25:18Z
loan_0065002,cust_007143,DE-HE,59377,48,623,low,income_statement,verified,manual_review,2025-05-13T00:25:18Z
loan_0025557,cust_080076,DE-BW,68184,30,582,high,passport,verified,manual_review,2025-05-14T23:45:21Z
loan_0025557,cust_080076,DE-BW,68184,30,582,high,utility_bill,verified,manual_review,2025-05-14T23:45:21Z
loan_0065003,cust_030251,DE-RP,34485,36,561,medium,income_statement,rejected,manual_review,2025-05-14T20:55:21Z
loan_0065003,cust_030251,DE-RP,34485,36,561,medium,utility_bill,rejected,manual_review,2025-05-14T20:55:21Z
loan_0025558,cust_089811,DE-NW,37859,24,561,medium,passport,pending,approved,2025-05-24T06:56:19Z
loan_0025558,cust_089811,DE-NW,37859,24,561,medium,passport,pending,approved,2025-05-24T06:56:19Z
loan_0065004,cust_011293,DE-BY,41856,24,412,low,income_statement,rejected,approved,2025-05-08T05:49:05Z
loan_0065004,cust_011293,DE-BY,41856,24,412,low,income_statement,rejected,approved,2025-05-08T05:49:05Z
loan_0025559,cust_094455,DE-HE,84935,12,617,low,employment_contract,verified,rejected,2025-05-24T16:31:32Z
loan_0025559,cust_094455,DE-HE,84935,12,617,low,income_statement,pending,rejected,2025-05-24T16:31:32Z
loan_0065005,cust_029410,DE-HH,40956,36,490,medium,employment_contract,rejected,manual_review,2025-05-08T14:12:17Z
loan_0065005,cust_029410,DE-HH,40956,36,490,medium,passport,pending,manual_review,2025-05-08T14:12:17Z
loan_0025560,cust_031865,DE-BE,78093,30,474,high,utility_bill,rejected,manual_review,2025-05-12T19:40:51Z
loan_0025560,cust_031865,DE-BE,78093,30,474,high,utility_bill,rejected,manual_review,2025-05-12T19:40:51Z
loan_0065006,cust_037446,DE-BY,7316,42,319,medium,income_statement,verified,manual_review,2025-05-01T13:36:12Z
loan_0065006,cust_037446,DE-BY,7316,42,319,medium,utility_bill,rejected,manual_review,2025-05-01T13:36:12Z
loan_0025561,cust_025187,DE-NW,46156,42,405,medium,utility_bill,verified,rejected,2025-05-03T06:46:32Z
loan_0025561,cust_025187,DE-NW,46156,42,405,medium,employment_contract,rejected,rejected,2025-05-03T06:46:32Z
loan_0065007,cust_052773,DE-BY,92667,42,681,medium,employment_contract,verified,rejected,2025-05-21T20:49:10Z
loan_0065007,cust_052773,DE-BY,92667,42,681,medium,employment_contract,rejected,rejected,2025-05-21T20:49:10Z
loan_0025562,cust_065087,DE-NW,29114,6,463,low,utility_bill,rejected,manual_review,2025-05-04T01:13:02Z
loan_0025562,cust_065087,DE-NW,29114,6,463,low,passport,verified,manual_review,2025-05-04T01:13:02Z
loan_0065008,cust_016838,DE-SN,50833,30,315,low,passport,pending,approved,2025-05-02T09:11:04Z
loan_0065008,cust_016838,DE-SN,50833,30,315,low,utility_bill,pending,approved,2025-05-02T09:11:04Z
loan_0025563,cust_037291,DE-HE,76511,48,359,high,employment_contract,verified,rejected,2025-05-24T22:03:03Z
loan_0025563,cust_037291,DE-HE,76511,48,359,high,passport,pending,rejected,2025-05-24T22:03:03Z
loan_0065009,cust_034473,DE-RP,87120,54,535,high,employment_contract,rejected,approved,2025-05-04T05:32:03Z
loan_0065009,cust_034473,DE-RP,87120,54,535,high,income_statement,rejected,approved,2025-05-04T05:32:03Z
loan_0025564,cust_026351,DE-BE,62484,6,712,medium,utility_bill,verified,rejected,2025-05-21T04:21:36Z
loan_0025564,cust_026351,DE-BE,62484,6,712,medium,utility_bill,verified,rejected,2025-05-21T04:21:36Z
loan_0065010,cust_025929,DE-BE,35605,36,449,low,employment_contract,rejected,manual_review,2025-05-15T21:58:52Z
loan_0065010,cust_025929,DE-BE,35605,36,449,low,passport,verified,manual_review,2025-05-15T21:58:52Z
loan_0025565,cust_074441,DE-HH,75235,12,676,high,income_statement,rejected,manual_review,2025-05-15T13:17:49Z
loan_0025565,cust_074441,DE-HH,75235,12,676,high,passport,rejected,manual_review,2025-05-15T13:17:49Z
loan_0065011,cust_054252,DE-BY,42692,48,608,low,income_statement,pending,approved,2025-05-20T15:42:52Z
loan_0065011,cust_054252,DE-BY,42692,48,608,low,income_statement,pending,approved,2025-05-20T15:42:52Z
loan_0025566,cust_037513,DE-HE,89348,42,715,medium,income_statement,verified,manual_review,2025-05-10T12:25:54Z
loan_0025566,cust_037513,DE-HE,89348,42,715,medium,utility_bill,pending,manual_review,2025-05-10T12:25:54Z
loan_0065012,cust_083293,DE-HE,77308,12,627,high,utility_bill,verified,approved,2025-05-23T17:13:43Z
loan_0065012,cust_083293,DE-HE,77308,12,627,high,income_statement,rejected,approved,2025-05-23T17:13:43Z
loan_0025567,cust_094374,DE-HE,15982,12,720,high,employment_contract,verified,rejected,2025-05-13T16:09:53Z
loan_0025567,cust_094374,DE-HE,15982,12,720,high,passport,rejected,rejected,2025-05-13T16:09:53Z
loan_0065013,cust_002039,DE-BY,15085,54,616,high,employment_contract,verified,manual_review,2025-05-28T20:54:28Z
loan_0065013,cust_002039,DE-BY,15085,54,616,high,passport,pending,manual_review,2025-05-28T20:54:28Z
loan_0025568,cust_004482,DE-BY,65598,6,541,low,passport,rejected,approved,2025-05-09T17:21:16Z
loan_0025568,cust_004482,DE-BY,65598,6,541,low,utility_bill,verified,approved,2025-05-09T17:21:16Z
loan_0065014,cust_020005,DE-BE,84326,36,702,medium,passport,verified,approved,2025-05-11T17:32:03Z
loan_0065014,cust_020005,DE-BE,84326,36,702,medium,income_statement,verified,approved,2025-05-11T17:32:03Z
loan_0025569,cust_089976,DE-BW,45049,54,536,high,employment_contract,pending,rejected,2025-05-08T11:30:37Z
loan_0025569,cust_089976,DE-BW,45049,54,536,high,passport,pending,rejected,2025-05-08T11:30:37Z
loan_0065015,cust_041695,DE-SN,40524,36,638,medium,utility_bill,pending,manual_review,2025-05-27T05:52:11Z
loan_0065015,cust_041695,DE-SN,40524,36,638,medium,employment_contract,pending,manual_review,2025-05-27T05:52:11Z
loan_0025570,cust_070206,DE-BE,72265,6,756,high,employment_contract,pending,manual_review,2025-05-04T08:36:06Z
loan_0025570,cust_070206,DE-BE,72265,6,756,high,utility_bill,verified,manual_review,2025-05-04T08:36:06Z
loan_0065016,cust_034045,DE-HE,69678,42,610,high,utility_bill,pending,manual_review,2025-05-28T14:56:29Z
loan_0065016,cust_034045,DE-HE,69678,42,610,high,employment_contract,rejected,manual_review,2025-05-28T14:56:29Z
loan_0025571,cust_014291,DE-BE,42507,54,780,high,utility_bill,pending,approved,2025-05-12T03:09:06Z
loan_0025571,cust_014291,DE-BE,42507,54,780,high,employment_contract,verified,approved,2025-05-12T03:09:06Z
loan_0065017,cust_079357,DE-RP,83851,6,706,low,employment_contract,pending,approved,2025-05-17T05:49:21Z
loan_0065017,cust_079357,DE-RP,83851,6,706,low,employment_contract,rejected,approved,2025-05-17T05:49:21Z
loan_0025572,cust_029518,DE-BY,84302,6,691,high,utility_bill,pending,approved,2025-05-19T04:47:07Z
loan_0025572,cust_029518,DE-BY,84302,6,691,high,employment_contract,pending,approved,2025-05-19T04:47:07Z
loan_0065018,cust_003183,DE-HH,43906,30,464,low,income_statement,verified,approved,2025-05-22T21:59:39Z
loan_0065018,cust_003183,DE-HH,43906,30,464,low,income_statement,verified,approved,2025-05-22T21:59:39Z
loan_0025573,cust_077573,DE-SN,18429,48,503,high,passport,verified,approved,2025-05-12T13:18:35Z
loan_0025573,cust_077573,DE-SN,18429,48,503,high,employment_contract,pending,approved,2025-05-12T13:18:35Z
loan_0065019,cust_070884,DE-BW,81273,54,349,medium,utility_bill,verified,manual_review,2025-05-09T01:43:40Z
loan_0065019,cust_070884,DE-BW,81273,54,349,medium,passport,verified,manual_review,2025-05-09T01:43:40Z
loan_0025574,cust_024792,DE-HH,20720,18,337,high,income_statement,rejected,rejected,2025-05-10T20:34:14Z
loan_0025574,cust_024792,DE-HH,20720,18,337,high,income_statement,rejected,rejected,2025-05-10T20:34:14Z
loan_0065020,cust_038569,DE-NW,55577,12,798,low,income_statement,pending,rejected,2025-05-14T19:02:15Z
loan_0065020,cust_038569,DE-NW,55577,12,798,low,utility_bill,pending,rejected,2025-05-14T19:02:15Z
loan_0025575,cust_042603,DE-BW,71429,6,758,high,income_statement,pending,manual_review,2025-05-19T08:29:58Z
loan_0025575,cust_042603,DE-BW,71429,6,758,high,income_statement,pending,manual_review,2025-05-19T08:29:58Z
loan_0065021,cust_026035,DE-RP,96181,48,679,low,income_statement,pending,rejected,2025-05-28T10:40:56Z
loan_0065021,cust_026035,DE-RP,96181,48,679,low,utility_bill,pending,rejected,2025-05-28T10:40:56Z
loan_0025576,cust_090928,DE-BY,8484,12,672,medium,utility_bill,verified,manual_review,2025-05-05T17:55:36Z
loan_0025576,cust_090928,DE-BY,8484,12,672,medium,income_statement,pending,manual_review,2025-05-05T17:55:36Z
loan_0065022,cust_058245,DE-BE,28162,24,380,high,income_statement,verified,approved,2025-05-05T17:03:27Z
loan_0065022,cust_058245,DE-BE,28162,24,380,high,employment_contract,pending,approved,2025-05-05T17:03:27Z
loan_0025577,cust_071721,DE-HE,79276,60,557,low,employment_contract,rejected,manual_review,2025-05-19T09:54:27Z
loan_0025577,cust_071721,DE-HE,79276,60,557,low,income_statement,rejected,manual_review,2025-05-19T09:54:27Z
loan_0065023,cust_022714,DE-BY,11720,6,600,medium,passport,verified,manual_review,2025-05-04T06:30:43Z
loan_0065023,cust_022714,DE-BY,11720,6,600,medium,employment_contract,rejected,manual_review,2025-05-04T06:30:43Z
loan_0025578,cust_053115,DE-RP,33052,54,435,high,income_statement,verified,manual_review,2025-05-11T18:42:31Z
loan_0025578,cust_053115,DE-RP,33052,54,435,high,passport,rejected,manual_review,2025-05-11T18:42:31Z
loan_0065024,cust_032339,DE-BE,83795,24,494,high,utility_bill,verified,rejected,2025-05-14T05:31:53Z
loan_0065024,cust_032339,DE-BE,83795,24,494,high,utility_bill,verified,rejected,2025-05-14T05:31:53Z
loan_0025579,cust_076976,DE-HH,15608,60,680,medium,utility_bill,rejected,rejected,2025-05-09T11:20:58Z
loan_0025579,cust_076976,DE-HH,15608,60,680,medium,income_statement,rejected,rejected,2025-05-09T11:20:58Z
loan_0065025,cust_004176,DE-BE,35540,48,582,low,utility_bill,pending,approved,2025-05-22T09:30:52Z
loan_0065025,cust_004176,DE-BE,35540,48,582,low,employment_contract,pending,approved,2025-05-22T09:30:52Z
loan_0025580,cust_023498,DE-SN,8901,30,317,medium,employment_contract,rejected,approved,2025-05-14T03:35:32Z
loan_0025580,cust_023498,DE-SN,8901,30,317,medium,passport,verified,approved,2025-05-14T03:35:32Z
loan_0065026,cust_001462,DE-BY,19902,24,357,high,utility_bill,verified,approved,2025-05-27T14:04:56Z
loan_0065026,cust_001462,DE-BY,19902,24,357,high,utility_bill,pending,approved,2025-05-27T14:04:56Z
loan_0025581,cust_088613,DE-BE,91825,18,588,low,employment_contract,rejected,rejected,2025-05-22T21:39:12Z
loan_0025581,cust_088613,DE-BE,91825,18,588,low,employment_contract,verified,rejected,2025-05-22T21:39:12Z
loan_0065027,cust_083653,DE-RP,62567,48,635,medium,utility_bill,pending,rejected,2025-05-25T01:42:56Z
loan_0065027,cust_083653,DE-RP,62567,48,635,medium,employment_contract,rejected,rejected,2025-05-25T01:42:56Z
loan_0025582,cust_042691,DE-SN,13608,42,310,high,income_statement,rejected,approved,2025-05-09T21:20:26Z
loan_0025582,cust_042691,DE-SN,13608,42,310,high,passport,verified,approved,2025-05-09T21:20:26Z
loan_0065028,cust_081419,DE-BE,76272,42,319,high,income_statement,verified,approved,2025-05-19T20:36:59Z
loan_0065028,cust_081419,DE-BE,76272,42,319,high,income_statement,rejected,approved,2025-05-19T20:36:59Z
loan_0025583,cust_089305,DE-RP,58888,12,545,medium,utility_bill,rejected,manual_review,2025-05-02T08:57:35Z
loan_0025583,cust_089305,DE-RP,58888,12,545,medium,utility_bill,rejected,manual_review,2025-05-02T08:57:35Z
loan_0065029,cust_074459,DE-BW,31084,60,501,medium,income_statement,verified,rejected,2025-05-14T00:24:44Z
loan_0065029,cust_074459,DE-BW,31084,60,501,medium,income_statement,verified,rejected,2025-05-14T00:24:44Z
loan_0025584,cust_030605,DE-RP,64112,24,814,low,passport,rejected,manual_review,2025-05-09T20:11:46Z
loan_0025584,cust_030605,DE-RP,64112,24,814,low,utility_bill,rejected,manual_review,2025-05-09T20:11:46Z
loan_0065030,cust_095330,DE-SN,97251,48,580,medium,income_statement,rejected,manual_review,2025-05-21T09:59:34Z
loan_0065030,cust_095330,DE-SN,97251,48,580,medium,income_statement,rejected,manual_review,2025-05-21T09:59:34Z
loan_0025585,cust_024183,DE-SN,22146,18,414,high,income_statement,verified,manual_review,2025-05-09T05:28:01Z
loan_0025585,cust_024183,DE-SN,22146,18,414,high,utility_bill,pending,manual_review,2025-05-09T05:28:01Z
loan_0065031,cust_056668,DE-BY,95475,36,682,low,employment_contract,rejected,manual_review,2025-05-29T19:01:04Z
